,hero,hero_id,result_gold_per_min_0_percentile,result_gold_per_min_0_value,result_gold_per_min_1_percentile,result_gold_per_min_1_value,result_gold_per_min_2_percentile,result_gold_per_min_2_value,result_gold_per_min_3_percentile,result_gold_per_min_3_value,result_gold_per_min_4_percentile,result_gold_per_min_4_value,result_gold_per_min_5_percentile,result_gold_per_min_5_value,result_gold_per_min_6_percentile,result_gold_per_min_6_value,result_gold_per_min_7_percentile,result_gold_per_min_7_value,result_gold_per_min_8_percentile,result_gold_per_min_8_value,result_gold_per_min_9_percentile,result_gold_per_min_9_value,result_gold_per_min_10_percentile,result_gold_per_min_10_value,result_xp_per_min_0_percentile,result_xp_per_min_0_value,result_xp_per_min_1_percentile,result_xp_per_min_1_value,result_xp_per_min_2_percentile,result_xp_per_min_2_value,result_xp_per_min_3_percentile,result_xp_per_min_3_value,result_xp_per_min_4_percentile,result_xp_per_min_4_value,result_xp_per_min_5_percentile,result_xp_per_min_5_value,result_xp_per_min_6_percentile,result_xp_per_min_6_value,result_xp_per_min_7_percentile,result_xp_per_min_7_value,result_xp_per_min_8_percentile,result_xp_per_min_8_value,result_xp_per_min_9_percentile,result_xp_per_min_9_value,result_xp_per_min_10_percentile,result_xp_per_min_10_value,result_kills_per_min_0_percentile,result_kills_per_min_0_value,result_kills_per_min_1_percentile,result_kills_per_min_1_value,result_kills_per_min_2_percentile,result_kills_per_min_2_value,result_kills_per_min_3_percentile,result_kills_per_min_3_value,result_kills_per_min_4_percentile,result_kills_per_min_4_value,result_kills_per_min_5_percentile,result_kills_per_min_5_value,result_kills_per_min_6_percentile,result_kills_per_min_6_value,result_kills_per_min_7_percentile,result_kills_per_min_7_value,result_kills_per_min_8_percentile,result_kills_per_min_8_value,result_kills_per_min_9_percentile,result_kills_per_min_9_value,result_kills_per_min_10_percentile,result_kills_per_min_10_value,result_last_hits_per_min_0_percentile,result_last_hits_per_min_0_value,result_last_hits_per_min_1_percentile,result_last_hits_per_min_1_value,result_last_hits_per_min_2_percentile,result_last_hits_per_min_2_value,result_last_hits_per_min_3_percentile,result_last_hits_per_min_3_value,result_last_hits_per_min_4_percentile,result_last_hits_per_min_4_value,result_last_hits_per_min_5_percentile,result_last_hits_per_min_5_value,result_last_hits_per_min_6_percentile,result_last_hits_per_min_6_value,result_last_hits_per_min_7_percentile,result_last_hits_per_min_7_value,result_last_hits_per_min_8_percentile,result_last_hits_per_min_8_value,result_last_hits_per_min_9_percentile,result_last_hits_per_min_9_value,result_last_hits_per_min_10_percentile,result_last_hits_per_min_10_value,result_hero_damage_per_min_0_percentile,result_hero_damage_per_min_0_value,result_hero_damage_per_min_1_percentile,result_hero_damage_per_min_1_value,result_hero_damage_per_min_2_percentile,result_hero_damage_per_min_2_value,result_hero_damage_per_min_3_percentile,result_hero_damage_per_min_3_value,result_hero_damage_per_min_4_percentile,result_hero_damage_per_min_4_value,result_hero_damage_per_min_5_percentile,result_hero_damage_per_min_5_value,result_hero_damage_per_min_6_percentile,result_hero_damage_per_min_6_value,result_hero_damage_per_min_7_percentile,result_hero_damage_per_min_7_value,result_hero_damage_per_min_8_percentile,result_hero_damage_per_min_8_value,result_hero_damage_per_min_9_percentile,result_hero_damage_per_min_9_value,result_hero_damage_per_min_10_percentile,result_hero_damage_per_min_10_value,result_hero_healing_per_min_0_percentile,result_hero_healing_per_min_0_value,result_hero_healing_per_min_1_percentile,result_hero_healing_per_min_1_value,result_hero_healing_per_min_2_percentile,result_hero_healing_per_min_2_value,result_hero_healing_per_min_3_percentile,result_hero_healing_per_min_3_value,result_hero_healing_per_min_4_percentile,result_hero_healing_per_min_4_value,result_hero_healing_per_min_5_percentile,result_hero_healing_per_min_5_value,result_hero_healing_per_min_6_percentile,result_hero_healing_per_min_6_value,result_hero_healing_per_min_7_percentile,result_hero_healing_per_min_7_value,result_hero_healing_per_min_8_percentile,result_hero_healing_per_min_8_value,result_hero_healing_per_min_9_percentile,result_hero_healing_per_min_9_value,result_hero_healing_per_min_10_percentile,result_hero_healing_per_min_10_value,result_tower_damage_0_percentile,result_tower_damage_0_value,result_tower_damage_1_percentile,result_tower_damage_1_value,result_tower_damage_2_percentile,result_tower_damage_2_value,result_tower_damage_3_percentile,result_tower_damage_3_value,result_tower_damage_4_percentile,result_tower_damage_4_value,result_tower_damage_5_percentile,result_tower_damage_5_value,result_tower_damage_6_percentile,result_tower_damage_6_value,result_tower_damage_7_percentile,result_tower_damage_7_value,result_tower_damage_8_percentile,result_tower_damage_8_value,result_tower_damage_9_percentile,result_tower_damage_9_value,result_tower_damage_10_percentile,result_tower_damage_10_value,result_stuns_per_min_0_percentile,result_stuns_per_min_0_value,result_stuns_per_min_1_percentile,result_stuns_per_min_1_value,result_stuns_per_min_2_percentile,result_stuns_per_min_2_value,result_stuns_per_min_3_percentile,result_stuns_per_min_3_value,result_stuns_per_min_4_percentile,result_stuns_per_min_4_value,result_stuns_per_min_5_percentile,result_stuns_per_min_5_value,result_stuns_per_min_6_percentile,result_stuns_per_min_6_value,result_stuns_per_min_7_percentile,result_stuns_per_min_7_value,result_stuns_per_min_8_percentile,result_stuns_per_min_8_value,result_stuns_per_min_9_percentile,result_stuns_per_min_9_value,result_stuns_per_min_10_percentile,result_stuns_per_min_10_value,result_lhten_0_percentile,result_lhten_0_value,result_lhten_1_percentile,result_lhten_1_value,result_lhten_2_percentile,result_lhten_2_value,result_lhten_3_percentile,result_lhten_3_value,result_lhten_4_percentile,result_lhten_4_value,result_lhten_5_percentile,result_lhten_5_value,result_lhten_6_percentile,result_lhten_6_value,result_lhten_7_percentile,result_lhten_7_value,result_lhten_8_percentile,result_lhten_8_value,result_lhten_9_percentile,result_lhten_9_value,result_lhten_10_percentile,result_lhten_10_value
104,Ember Spirit,106,0.1,369,0.2,420,0.3,457,0.4,498,0.5,523,0.6,547,0.7,577,0.8,610,0.9,664,0.95,712,0.99,807,0.1,479,0.2,563,0.3,616,0.4,664,0.5,699,0.6,731,0.7,761,0.8,794,0.9,844,0.95,887,0.99,967,0.1,0.09228403,0.2,0.143198091,0.3,0.180645161,0.4,0.216246188,0.5,0.249066002,0.6,0.286320255,0.7,0.330882353,0.8,0.389136603,0.9,0.472647702,0.95,0.571428571,0.99,0.734693878,0.1,3.812886143,0.2,4.527966854,0.3,5.044462409,0.4,5.423143351,0.5,5.734265734,0.6,6.112412178,0.7,6.576869484,0.8,7.021276596,0.9,8.028545941,0.95,8.523731588,0.99,9.983876169,0.1,521.0365135,0.2,642.5976305,0.3,732.260749,0.4,814.741421,0.5,900.9661017,0.6,955.7808858,0.7,1042.730375,0.8,1151.944012,0.9,1387.82305,0.95,1571.629213,0.99,1819.363107,0.1,0,0.2,0,0.3,0,0.4,0,0.5,0,0.6,0,0.7,0,0.8,2.642113691,0.9,6.050933786,0.95,8.841862255,0.99,18.6102972,0.1,0,0.2,176,0.3,438,0.4,921,0.5,1532,0.6,2390,0.7,3196,0.8,4213,0.9,5716,0.95,6992,0.99,9606,0.1,0.895053,0.2,1.214071884,0.3,1.430803693,0.4,1.626568169,0.5,1.78933799,0.6,1.931718989,0.7,2.111099875,0.8,2.425828816,0.9,2.875736397,0.95,3.245103327,0.99,3.964357307,0.1,29,0.2,36,0.3,41,0.4,44,0.5,47,0.6,51,0.7,54,0.8,58,0.9,63,0.95,67,0.99,77
105,Earth Spirit,107,0.1,223,0.2,256,0.3,281,0.4,299,0.5,317,0.6,335,0.7,357,0.8,385,0.9,441,0.95,482,0.99,596,0.1,306,0.2,376,0.3,424,0.4,468,0.5,495,0.6,535,0.7,580,0.8,624,0.9,695,0.95,740,0.99,843,0.1,0.028301887,0.2,0.052770449,0.3,0.075408463,0.4,0.095541401,0.5,0.116618076,0.6,0.138301959,0.7,0.169073617,0.8,0.208695652,0.9,0.250447227,0.95,0.335507922,0.99,0.455764075,0.1,0.601583113,0.2,0.8125,0.3,1.016949153,0.4,1.181988743,0.5,1.382007823,0.6,1.663201663,0.7,1.969169567,0.8,2.45,0.9,3.66148532,0.95,4.513387165,0.99,6.142241379,0.1,244.65,0.2,310.2091255,0.3,360.87214,0.4,401.9420601,0.5,454.7888514,0.6,497.5456919,0.7,538.3228916,0.8,602.4899891,0.9,724.8953975,0.95,824.6784716,0.99,1034.786954,0.1,0,0.2,0,0.3,0,0.4,0,0.5,4.6692607,0.6,7.539267016,0.7,10.68287451,0.8,14.66893039,0.9,24.4204249,0.95,35.48110635,0.99,61.28019324,0.1,0,0.2,0,0.3,0,0.4,87,0.5,191,0.6,378,0.7,659,0.8,1132,0.9,1880,0.95,2801,0.99,4993,0.1,0.453312186,0.2,0.572508508,0.3,0.664268698,0.4,0.740428314,0.5,0.824291346,0.6,0.918645555,0.7,1.01580618,0.8,1.138370599,0.9,1.345454359,0.95,1.543080429,0.99,1.866095947,0.1,1,0.2,2,0.3,3,0.4,4,0.5,5,0.6,7,0.7,8,0.8,12,0.9,32,0.95,44,0.99,60
106,Underlord,108,0.1,324,0.2,372,0.3,403,0.4,420,0.5,445,0.6,467,0.7,485,0.8,508,0.9,542,0.95,576,0.99,639,0.1,384,0.2,460,0.3,521,0.4,557,0.5,588,0.6,625,0.7,650,0.8,675,0.9,720,0.95,759,0.99,803,0.1,0.025630073,0.2,0.051282051,0.3,0.068728522,0.4,0.084317032,0.5,0.102505695,0.6,0.123966942,0.7,0.141176471,0.8,0.169252468,0.9,0.210618692,0.95,0.260366442,0.99,0.365296804,0.1,2.943143813,0.2,3.627906977,0.3,3.955267805,0.4,4.314789688,0.5,4.633879781,0.6,4.993178718,0.7,5.330578512,0.8,5.687732342,0.9,6.212198872,0.95,6.70558799,0.99,7.828371278,0.1,322.0298507,0.2,414.3799894,0.3,487.3055464,0.4,538.6173633,0.5,588.1693649,0.6,640.3339518,0.7,695.859375,0.8,797.856072,0.9,925.0763359,0.95,1054.133545,0.99,1263.016241,0.1,0,0.2,0,0.3,0,0.4,0,0.5,12.55707763,0.6,40.7980255,0.7,76.97384306,0.8,109.7769517,0.9,142.17595,0.95,172.9329717,0.99,282.8785982,0.1,27,0.2,323,0.3,730,0.4,1641,0.5,2552,0.6,3510,0.7,4538,0.8,6029,0.9,7912,0.95,9238,0.99,12995,0.1,1.536294619,0.2,1.94967607,0.3,2.234848087,0.4,2.548049527,0.5,2.831421732,0.6,3.1196972,0.7,3.398149866,0.8,3.893135862,0.9,4.632325862,0.95,5.300721089,0.99,7.082610422,0.1,22,0.2,30,0.3,34,0.4,38,0.5,41,0.6,45,0.7,48,0.8,52,0.9,57,0.95,61,0.99,70
107,Terrorblade,109,0.1,430,0.2,504,0.3,564,0.4,605,0.5,645,0.6,675,0.7,707,0.8,748,0.9,810,0.95,869,0.99,962,0.1,446,0.2,554,0.3,588,0.4,639,0.5,690,0.6,711,0.7,743,0.8,777,0.9,818,0.95,844,0.99,941,0.1,0.047713718,0.2,0.085795996,0.3,0.12195122,0.4,0.147239264,0.5,0.172201722,0.6,0.200892857,0.7,0.242228502,0.8,0.273722628,0.9,0.333179084,0.95,0.405601159,0.99,0.546927752,0.1,6.118881119,0.2,7.487001733,0.3,8.167259786,0.4,8.949771689,0.5,9.377713459,0.6,10.03709199,0.7,10.92446449,0.8,11.57690818,0.9,12.61477046,0.95,13.51616063,0.99,16.75443038,0.1,308.8671329,0.2,414.4130301,0.3,485.2311511,0.4,553.4459459,0.5,624.3472124,0.6,697.6462677,0.7,775.4225674,0.8,870.404908,0.9,972.2941176,0.95,1130.852921,0.99,1498.905109,0.1,0,0.2,0,0.3,0,0.4,0,0.5,0,0.6,0,0.7,0,0.8,0,0.9,0,0.95,0.423620026,0.99,9.803921569,0.1,254,0.2,998,0.3,2264,0.4,5212,0.5,9522,0.6,13196,0.7,15928,0.8,18772,0.9,22265,0.95,24591,0.99,28180,0.1,0,0.2,0,0.3,0,0.4,0,0.5,0,0.6,0,0.7,0,0.8,0,0.9,0,0.95,0,0.99,0.169715408,0.1,34,0.2,41,0.3,45,0.4,48,0.5,52,0.6,55,0.7,59,0.8,64,0.9,72,0.95,77,0.99,87
108,Phoenix,110,0.1,249,0.2,283,0.3,306,0.4,320,0.5,340,0.6,359,0.7,384,0.8,403,0.9,461,0.95,487,0.99,574,0.1,337,0.2,409,0.3,448,0.4,482,0.5,524,0.6,563,0.7,597,0.8,635,0.9,679,0.95,736,0.99,801,0.1,0.032768979,0.2,0.054819552,0.3,0.080536913,0.4,0.096891401,0.5,0.117073171,0.6,0.141110066,0.7,0.170593014,0.8,0.202976996,0.9,0.25648855,0.95,0.314273243,0.99,0.462085308,0.1,0.940279543,0.2,1.271562346,0.3,1.466445733,0.4,1.761252446,0.5,2.057488654,0.6,2.312195122,0.7,2.582849334,0.8,3.14059647,0.9,3.758921491,0.95,4.555040067,0.99,5.839183153,0.1,315.8018725,0.2,367.7802691,0.3,424.4823067,0.4,470.5357143,0.5,509.3637847,0.6,545.5673222,0.7,612.3648649,0.8,689.4719195,0.9,779.7846568,0.95,883.1319609,0.99,1019.102838,0.1,13.41275403,0.2,23.14864865,0.3,32.57203092,0.4,40.95535714,0.5,54.9609375,0.6,67.99275034,0.7,86.16291161,0.8,114.5322581,0.9,153.3015495,0.95,199.3694016,0.99,276.037234,0.1,0,0.2,24,0.3,86,0.4,255,0.5,442,0.6,660,0.7,923,0.8,1276,0.9,1998,0.95,2903,0.99,5287,0.1,0.060789865,0.2,0.110625459,0.3,0.169044357,0.4,0.238068082,0.5,0.29748491,0.6,0.359007635,0.7,0.444785864,0.8,0.523620994,0.9,0.703357938,0.95,0.860889564,0.99,1.205184295,0.1,2,0.2,4,0.3,5,0.4,6,0.5,7,0.6,9,0.7,12,0.8,23,0.9,34,0.95,41,0.99,47
109,Oracle,111,0.1,211,0.2,232,0.3,258,0.4,276,0.5,293,0.6,310,0.7,327,0.8,342,0.9,375,0.95,395,0.99,478,0.1,278,0.2,329,0.3,377,0.4,409,0.5,446,0.6,481,0.7,513,0.8,554,0.9,620,0.95,646,0.99,708,0.1,0.033802817,0.2,0.054274084,0.3,0.074380165,0.4,0.088691796,0.5,0.110619469,0.6,0.133248731,0.7,0.160796325,0.8,0.195016251,0.9,0.250115794,0.95,0.306278714,0.99,0.413793103,0.1,0.510638298,0.2,0.635316101,0.3,0.737179487,0.4,0.837438424,0.5,0.941558442,0.6,1.057579318,0.7,1.177453027,0.8,1.452859351,0.9,1.844052362,0.95,2.200841852,0.99,4.622093023,0.1,162.0027498,0.2,196.2549801,0.3,227.2609819,0.4,250.5291829,0.5,273.6666667,0.6,301.2966102,0.7,346.5225564,0.8,396.6650462,0.9,477.1513353,0.95,551.2273642,0.99,778.6206897,0.1,59.31506849,0.2,93.32152347,0.3,117.3451327,0.4,143.3210874,0.5,182.0244499,0.6,222.4784483,0.7,271.4076923,0.8,320.1132228,0.9,403.765586,0.95,480.1319261,0.99,704.3879361,0.1,0,0.2,0,0.3,0,0.4,68,0.5,186,0.6,333,0.7,508,0.8,736,0.9,1148,0.95,1544,0.99,2805,0.1,0.623622232,0.2,0.773980016,0.3,0.902246653,0.4,1.012560386,0.5,1.143455187,0.6,1.244498786,0.7,1.429519575,0.8,1.660685198,0.9,1.961260841,0.95,2.380865979,0.99,3.695662121,0.1,1,0.2,2,0.3,3,0.4,4,0.5,5,0.6,6,0.7,7,0.8,8,0.9,10,0.95,13,0.99,36
110,Winter Wyvern,112,0.1,230,0.2,264,0.3,284,0.4,305,0.5,324,0.6,342,0.7,359,0.8,392,0.9,446,0.95,512,0.99,636,0.1,304,0.2,361,0.3,408,0.4,443,0.5,475,0.6,514,0.7,560,0.8,603,0.9,655,0.95,709,0.99,804,0.1,0.024213075,0.2,0.040026684,0.3,0.056206089,0.4,0.074318745,0.5,0.089775561,0.6,0.106723586,0.7,0.127433628,0.8,0.153747598,0.9,0.195581311,0.95,0.249653259,0.99,0.384923817,0.1,0.797973401,0.2,1.050375134,0.3,1.271820449,0.4,1.476453118,0.5,1.714285714,0.6,1.960019503,0.7,2.334869432,0.8,2.829558114,0.9,4.088653655,0.95,5.087076077,0.99,6.924113157,0.1,220.7249255,0.2,262.8414701,0.3,304.5384615,0.4,335.3147877,0.5,370.3372835,0.6,410.1621622,0.7,463.6589404,0.8,532.7195588,0.9,696.5720081,0.95,892.8112215,0.99,1175.561798,0.1,34.10646388,0.2,69.72875226,0.3,101.5541166,0.4,127.7576711,0.5,165.7372881,0.6,200.4155125,0.7,241.5,0.8,300.4250295,0.9,418.5714286,0.95,508.840694,0.99,711.0344828,0.1,0,0.2,0,0.3,29,0.4,111,0.5,222,0.6,416,0.7,653,0.8,1109,0.9,2201,0.95,4048,0.99,8207,0.1,0.477554392,0.2,0.593998391,0.3,0.681456013,0.4,0.761085558,0.5,0.834152135,0.6,0.907240714,0.7,0.990774639,0.8,1.094265054,0.9,1.25805985,0.95,1.406646359,0.99,1.854055925,0.1,2,0.2,3,0.3,4,0.4,5,0.5,6,0.6,8,0.7,10,0.8,13,0.9,30,0.95,43,0.99,60
111,Arc Warden,113,0.1,444,0.2,539,0.3,593,0.4,636,0.5,698,0.6,761,0.7,807,0.8,852,0.9,916,0.95,977,0.99,1070,0.1,479,0.2,546,0.3,618,0.4,657,0.5,699,0.6,736,0.7,781,0.8,815,0.9,879,0.95,917,0.99,988,0.1,0.061696658,0.2,0.105078809,0.3,0.132450331,0.4,0.161888702,0.5,0.198757764,0.6,0.232108317,0.7,0.27688048,0.8,0.317927583,0.9,0.401234568,0.95,0.440034513,0.99,0.596491228,0.1,4.156752974,0.2,5.840707965,0.3,6.734074823,0.4,7.408859271,0.5,8.286334056,0.6,8.865168539,0.7,9.670750383,0.8,10.43824701,0.9,11.48986889,0.95,12.22222222,0.99,15.17682721,0.1,426.1417323,0.2,564.639412,0.3,658.8720627,0.4,750.782241,0.5,849.1279621,0.6,947.9337017,0.7,1052.345598,0.8,1216.897959,0.9,1403.534374,0.95,1693.773489,0.99,2094.098649,0.1,0,0.2,0,0.3,0,0.4,0,0.5,0,0.6,0,0.7,0,0.8,0,0.9,0,0.95,1.268498943,0.99,16.43835616,0.1,165,0.2,922,0.3,1646,0.4,3029,0.5,5976,0.6,8766,0.7,12389,0.8,15070,0.9,19534,0.95,23052,0.99,27667,0.1,0,0.2,0,0.3,0,0.4,0,0.5,0,0.6,0.229299774,0.7,0.563774308,0.8,0.876804313,0.9,1.376152634,0.95,1.781455046,0.99,2.940948679,0.1,25,0.2,31,0.3,35,0.4,38,0.5,41,0.6,44,0.7,48,0.8,51,0.9,56,0.95,59,0.99,70
112,Monkey King,114,0.1,309,0.2,365,0.3,411,0.4,451,0.5,481,0.6,522,0.7,563,0.8,606,0.9,664,0.95,712,0.99,792,0.1,415,0.2,486,0.3,553,0.4,600,0.5,646,0.6,687,0.7,714,0.8,758,0.9,812,0.95,857,0.99,950,0.1,0.055581288,0.2,0.093786635,0.3,0.131675201,0.4,0.166112957,0.5,0.198393954,0.6,0.232300885,0.7,0.278074866,0.8,0.345110929,0.9,0.428088622,0.95,0.512820513,0.99,0.758385999,0.1,2.089472274,0.2,3.389830508,0.3,4.158075601,0.4,4.953488372,0.5,5.481955231,0.6,6.038886771,0.7,6.561604585,0.8,7.234927235,0.9,8.111392405,0.95,8.787878788,0.99,9.901160292,0.1,268.9232935,0.2,359.7976391,0.3,435.064428,0.4,516.7244271,0.5,600.521262,0.6,683.0150754,0.7,767.1328203,0.8,882.9751191,0.9,1062.103103,0.95,1219.320755,0.99,1612.173292,0.1,0,0.2,0,0.3,0,0.4,0,0.5,0,0.6,0,0.7,0,0.8,0,0.9,0,0.95,8.339124392,0.99,18.84864659,0.1,0,0.2,168,0.3,544,0.4,1119,0.5,2141,0.6,3716,0.7,5781,0.8,8551,0.9,11822,0.95,14081,0.99,18849,0.1,0.551965567,0.2,0.673663613,0.3,0.782358103,0.4,0.852887417,0.5,0.93036564,0.6,1.027037315,0.7,1.113945802,0.8,1.240697126,0.9,1.437628713,0.95,1.654003613,0.99,2.201563859,0.1,8,0.2,25,0.3,33,0.4,38,0.5,41,0.6,45,0.7,49,0.8,53,0.9,59,0.95,63,0.99,73
113,Dark Willow,119,0.1,236,0.2,260,0.3,282,0.4,302,0.5,317,0.6,338,0.7,359,0.8,385,0.9,448,0.95,512,0.99,658,0.1,323,0.2,379,0.3,421,0.4,461,0.5,498,0.6,540,0.7,574,0.8,618,0.9,680,0.95,726,0.99,858,0.1,0.04491018,0.2,0.070810386,0.3,0.089153046,0.4,0.111888112,0.5,0.13215859,0.6,0.154905336,0.7,0.182186235,0.8,0.223048327,0.9,0.297450425,0.95,0.363196126,0.99,0.538653367,0.1,0.616649538,0.2,0.797024442,0.3,0.965147453,0.4,1.090909091,0.5,1.237936772,0.6,1.432160804,0.7,1.730045967,0.8,2.210820896,0.9,3.409395973,0.95,4.539227895,0.99,6.512870325,0.1,250.5355575,0.2,301.5039164,0.3,347.2899408,0.4,387.0868014,0.5,421.9236935,0.6,466.0965884,0.7,527.3239437,0.8,603.3265954,0.9,741.8235103,0.95,921.5345785,0.99,1327.896019,0.1,0,0.2,0,0.3,0,0.4,0,0.5,0,0.6,6.518196632,0.7,9.651474531,0.8,13.36492891,0.9,21.91616766,0.95,31.62811388,0.99,61.48845167,0.1,0,0.2,0,0.3,110,0.4,284,0.5,486,0.6,813,0.7,1205,0.8,1795,0.9,3058,0.95,4372,0.99,9373,0.1,1.798856608,0.2,2.107048992,0.3,2.418830022,0.4,2.676015116,0.5,2.93527447,0.6,3.199891494,0.7,3.504293556,0.8,3.880148908,0.9,4.648798483,0.95,5.337534521,0.99,7.043145499,0.1,2,0.2,3,0.3,4,0.4,5,0.5,6,0.6,7,0.7,9,0.8,12,0.9,23,0.95,36,0.99,48
114,Pangolier,120,0.1,320,0.2,354,0.3,388,0.4,427,0.5,463,0.6,490,0.7,524,0.8,562,0.9,603,0.95,649,0.99,758,0.1,404,0.2,477,0.3,534,0.4,593,0.5,625,0.6,660,0.7,690,0.8,728,0.9,783,0.95,824,0.99,902,0.1,0.045095829,0.2,0.079155673,0.3,0.103021978,0.4,0.12770486,0.5,0.15560166,0.6,0.177589852,0.7,0.201944652,0.8,0.242833052,0.9,0.296174414,0.95,0.355603448,0.99,0.54313099,0.1,2.169890664,0.2,3.149501661,0.3,3.984168865,0.4,4.529165078,0.5,5.122265122,0.6,5.628356606,0.7,6.151293962,0.8,6.647058824,0.9,7.535258563,0.95,8.22972973,0.99,9.893048128,0.1,335.0503202,0.2,414.8742288,0.3,460.5844981,0.4,523.8705663,0.5,577.65625,0.6,624.9386085,0.7,688.9183457,0.8,779.2791128,0.9,932.5588576,0.95,1057.642857,0.99,1332.569832,0.1,0,0.2,0,0.3,0,0.4,0,0.5,0,0.6,0,0.7,0,0.8,8.202323992,0.9,32.76475344,0.95,59.41551143,0.99,137.1832646,0.1,0,0.2,98,0.3,259,0.4,504,0.5,794,0.6,1260,0.7,1830,0.8,2574,0.9,3807,0.95,4736,0.99,6928,0.1,-0.019819644,0.2,0.017537639,0.3,0.063713115,0.4,0.113469706,0.5,0.180705907,0.6,0.247685841,0.7,0.359698664,0.8,0.496299817,0.9,0.722335659,0.95,0.955665226,0.99,1.540200084,0.1,7,0.2,18,0.3,26,0.4,31,0.5,35,0.6,39,0.7,42,0.8,46,0.9,52,0.95,58,0.99,69
115,Grimstroke,121,0.1,240,0.2,268,0.3,290,0.4,310,0.5,328,0.6,345,0.7,365,0.8,386,0.9,423,0.95,462,0.99,548,0.1,317,0.2,375,0.3,422,0.4,460,0.5,495,0.6,532,0.7,568,0.8,605,0.9,655,0.95,694,0.99,768,0.1,0.029955067,0.2,0.054323223,0.3,0.06822058,0.4,0.08502598,0.5,0.107623318,0.6,0.126671358,0.7,0.151642797,0.8,0.178239881,0.9,0.231461637,0.95,0.275019099,0.99,0.369657297,0.1,0.750782065,0.2,0.954676953,0.3,1.129831516,0.4,1.311098332,0.5,1.51193634,0.6,1.715542522,0.7,1.960646521,0.8,2.30964467,0.9,2.956445227,0.95,3.724469363,0.99,6.197704554,0.1,226.0915868,0.2,280.957504,0.3,314.4283837,0.4,350.0561798,0.5,384.8803452,0.6,417.6709797,0.7,460.1997503,0.8,513.8878143,0.9,612.8067227,0.95,724.4503311,0.99,941.976593,0.1,0,0.2,0.679245283,0.3,8.912466844,0.4,11.45354186,0.5,15.6555773,0.6,21.25714286,0.7,28.84650318,0.8,39.97382199,0.9,56.95688926,0.95,73.13192346,0.99,124.0625801,0.1,0,0.2,0,0.3,80,0.4,193,0.5,328,0.6,537,0.7,804,0.8,1160,0.9,1702,0.95,2152,0.99,3547,0.1,0.212017034,0.2,0.304213814,0.3,0.399381631,0.4,0.468362695,0.5,0.550903024,0.6,0.638245657,0.7,0.719895111,0.8,0.861723857,0.9,1.087266534,0.95,1.263324597,0.99,1.612121414,0.1,2,0.2,4,0.3,5,0.4,6,0.5,7,0.6,8,0.7,9,0.8,11,0.9,14,0.95,20,0.99,61
116,Hoodwink,123,0.1,255,0.2,295,0.3,320,0.4,341,0.5,366,0.6,395,0.7,424,0.8,465,0.9,544,0.95,614,0.99,743,0.1,334,0.2,417,0.3,471,0.4,511,0.5,552,0.6,591,0.7,627,0.8,668,0.9,731,0.95,793,0.99,893,0.1,0.049119935,0.2,0.075757576,0.3,0.100166945,0.4,0.118436636,0.5,0.140515222,0.6,0.165669581,0.7,0.191923231,0.8,0.238305384,0.9,0.299102692,0.95,0.353430353,0.99,0.555555556,0.1,1.03264095,0.2,1.348563007,0.3,1.650646337,0.4,2.002176279,0.5,2.401940962,0.6,2.796242775,0.7,3.567567568,0.8,4.627802691,0.9,6.128890837,0.95,7.241770715,0.99,9.308323564,0.1,323.7168142,0.2,379.8915569,0.3,428.0010521,0.4,468.5433715,0.5,512.5706829,0.6,553.4500876,0.7,615.1540041,0.8,716.809291,0.9,865.5255916,0.95,1022.385827,0.99,1277.617957,0.1,0,0.2,0,0.3,0,0.4,0,0.5,0,0.6,0,0.7,6.531420089,0.8,10.70472792,0.9,17.74491682,0.95,26.1638185,0.99,63.12649165,0.1,0,0.2,43,0.3,177,0.4,370,0.5,707,0.6,1171,0.7,1635,0.8,2337,0.9,3901,0.95,5860,0.99,10151,0.1,0.974774482,0.2,1.193362151,0.3,1.346862655,0.4,1.508732151,0.5,1.673508195,0.6,1.832181004,0.7,2.036063803,0.8,2.230802976,0.9,2.589335799,0.95,2.942728894,0.99,3.906503809,0.1,2,0.2,4,0.3,5,0.4,6,0.5,8,0.6,10,0.7,13,0.8,22,0.9,41,0.95,49,0.99,59
